@relation cleanCSV

@attribute Project string
@attribute Version string
@attribute Class string
@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute avg(cc) numeric
@attribute bugs numeric

@data
xerces,1.2.0,org.apache.html.dom.HTMLIFrameElementImpl,21,4,0,2,25,210,0,2,21,2,120,0,0,0.824561,0.52381,0,0,4.714286,0.952381,0
xerces,1.2.0,org.apache.xerces.validators.common.XMLValidator$AttValidatorCDATA,2,1,0,3,3,1,0,3,1,1,11,1,1,0,0.625,0,0,4,0.5,0
xerces,1.2.0,org.w3c.dom.html.HTMLFontElement,6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.apache.xerces.validators.datatype.DecimalDatatypeValidator,13,2,0,7,52,58,1,6,8,0.769841,1337,1,3,0.266667,0.2,0,0,100.23077,1.076923,1
xerces,1.2.0,org.w3c.dom.html.HTMLAppletElement,22,1,0,0,22,231,0,0,22,2,22,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.w3c.dom.range.DocumentRange,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,0
xerces,1.2.0,org.apache.xml.serialize.Serializer,6,1,0,5,6,15,3,2,6,2,6,0,0,0,0.375,0,0,0,1,0
xerces,1.2.0,org.apache.wml.WMLNoopElement,0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
xerces,1.2.0,org.apache.wml.WMLTemplateElement,6,1,0,2,6,15,1,1,6,2,6,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.apache.xerces.dom.TreeWalkerImpl,20,1,0,1,29,58,1,0,14,0.547368,547,0.2,3,0,0.31,0,0,26.1,3.95,0
xerces,1.2.0,org.w3c.dom.html.HTMLTableRowElement,15,1,0,0,15,105,0,0,15,2,15,0,0,0,0.488889,0,0,0,1,0
xerces,1.2.0,org.apache.wml.dom.WMLBrElementImpl,7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818,0.571429,1,6,4.571429,0.857143,0
xerces,1.2.0,org.apache.wml.WMLPrevElement,0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
xerces,1.2.0,org.apache.wml.WMLWmlElement,2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.apache.xerces.dom.DeferredAttrNSImpl,4,4,0,5,18,0,1,5,1,0.666667,117,0.5,0,0.955224,0.5,4,9,27.75,2.25,0
xerces,1.2.0,org.apache.xerces.dom.ElementImpl,29,4,4,17,70,124,12,9,24,0.75,598,0.666667,1,0.73,0.337931,2,11,19.51724,2.482759,1
xerces,1.2.0,org.apache.xerces.validators.common.XMLValidator$AttValidatorENUMERATION,3,1,0,4,12,0,1,4,1,0,112,1,1,0,0.583333,0,0,36,1.333333,0
xerces,1.2.0,org.apache.html.dom.HTMLIsIndexElementImpl,3,4,0,2,6,3,0,2,3,2,17,0,0,0.979167,0.666667,0,0,4.666666,0.666667,0
xerces,1.2.0,org.apache.wml.WMLElement,4,1,0,36,4,6,36,0,4,2,4,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.w3c.dom.html.HTMLInputElement,38,1,0,0,38,703,0,0,38,2,38,0,0,0,0.355263,0,0,0,1,0
xerces,1.2.0,org.w3c.dom.NamedNodeMap,8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.46875,0,0,0,1,2
xerces,1.2.0,org.apache.xerces.utils.StringPool,30,1,0,52,50,67,49,4,26,0.829023,2121,0.916667,2,0,0.338889,0,0,68.9,3.166667,0
xerces,1.2.0,org.apache.xml.serialize.OutputFormat$DTD,1,1,0,0,2,0,0,0,1,2,8,0,0,0,1,0,0,3,0,0
xerces,1.2.0,org.apache.xerces.validators.schema.TraverseSchema$ComplexTypeInfo,1,1,0,4,2,0,3,2,1,2,45,0.071429,4,0,1,0,0,30,0,0
xerces,1.2.0,org.xml.sax.helpers.XMLFilterImpl,36,1,0,0,69,246,0,0,35,0.804762,436,1,6,0,0.125926,0,0,10.944445,1.138889,0
xerces,1.2.0,org.w3c.dom.html.HTMLParamElement,8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.apache.xerces.dom.DeferredCDATASectionImpl,3,5,0,4,9,0,1,4,1,0.75,44,0.5,0,0.969231,0.555556,3,11,13,1,0
xerces,1.2.0,org.apache.wml.WMLSmallElement,2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.w3c.dom.html.HTMLIsIndexElement,3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.666667,0,0,0,1,0
xerces,1.2.0,org.apache.xerces.framework.XMLDocumentScanner$XMLDeclDispatcher,3,1,0,8,32,0,1,8,2,0,331,1,1,0,0.583333,0,0,109,0.666667,0
xerces,1.2.0,org.apache.xerces.dom.DeferredCommentImpl,3,4,0,4,7,0,1,4,1,0.75,33,0.5,0,0.966102,0.555556,2,7,9.333333,0.666667,0
xerces,1.2.0,org.xml.sax.ext.LexicalHandler,7,1,0,0,7,21,0,0,7,2,7,0,0,0,0.428571,0,0,0,1,1
xerces,1.2.0,org.apache.wml.dom.WMLFieldsetElementImpl,9,4,0,3,12,36,0,3,9,2,50,0,0,0.911111,0.555556,1,6,4.555555,0.888889,0
xerces,1.2.0,org.xml.sax.Parser,7,1,0,0,7,21,0,0,7,2,7,0,0,0,0.25,0,0,0,1,0
xerces,1.2.0,org.apache.xerces.framework.XMLDocumentHandler$DTDHandler,14,1,0,8,14,91,6,2,14,2,14,0,0,0,0.392857,0,0,0,1,0
xerces,1.2.0,org.w3c.dom.range.RangeException,1,4,1,0,2,0,0,0,1,2,11,0,0,1,1,0,0,7,0,0
xerces,1.2.0,org.w3c.dom.html.HTMLHeadingElement,2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.apache.xerces.framework.XMLDocumentScanner$ScannerDispatcher,2,1,0,6,2,1,6,0,2,2,2,0,0,0,0.833333,0,0,0,1,0
xerces,1.2.0,org.w3c.dom.html.HTMLOListElement,6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.375,0,0,0,1,0
xerces,1.2.0,org.w3c.dom.html.HTMLQuoteElement,2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.apache.xerces.validators.datatype.ENTITYDatatypeValidator,7,2,0,8,27,17,1,7,6,0.766667,207,0.8,3,0.444444,0.333333,0,0,27.857143,0.714286,0
xerces,1.2.0,org.w3c.dom.html.HTMLModElement,4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.apache.wml.WMLAnchorElement,4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.apache.wml.dom.WMLInputElementImpl,25,4,0,3,32,300,0,3,25,2,142,0,0,0.773585,0.312,1,7,4.68,0.96,0
xerces,1.2.0,org.apache.wml.WMLOneventElement,2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.apache.xerces.validators.schema.TraverseSchema$3,3,3,0,2,4,3,1,1,2,2,8,0,0,0.989189,0.666667,1,1,1.666667,0.666667,0
xerces,1.2.0,org.apache.xerces.dom.LCount,3,1,0,6,7,1,6,0,0,0.5,42,0,0,0,0.5,0,0,11.666667,0.666667,0
xerces,1.2.0,org.apache.wml.WMLOptgroupElement,4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.apache.xml.serialize.XHTMLSerializer,5,3,0,3,10,10,1,2,5,2,76,0,0,0.985507,0.55,1,1,14.2,0.4,0
xerces,1.2.0,org.apache.xerces.dom.DeferredEntityReferenceImpl,5,3,0,4,22,0,1,4,1,0.75,118,0.5,0,0.921569,0.466667,2,8,22.2,2,0
xerces,1.2.0,org.w3c.dom.traversal.NodeIterator,7,1,0,0,7,21,0,0,7,2,7,0,0,0,1,0,0,0,1,2
xerces,1.2.0,org.apache.wml.dom.WMLPostfieldElementImpl,9,4,0,3,12,36,0,3,9,2,50,0,0,0.911111,0.555556,1,5,4.555555,0.888889,0
xerces,1.2.0,org.apache.xerces.validators.common.GrammarResolver,8,1,0,9,8,28,8,1,8,2,8,0,0,0,0.583333,0,0,0,1,0
xerces,1.2.0,org.apache.xerces.readers.StreamingCharReader,34,2,0,14,74,0,1,14,21,0.672727,2890,1,2,0.179487,0.160839,1,3,83.55882,1.058824,0
xerces,1.2.0,org.apache.xerces.validators.datatype.InvalidDatatypeValueException,8,4,0,19,12,0,18,1,8,0.285714,64,1,0,0.818182,0.4375,0,0,6.75,0.5,0
xerces,1.2.0,org.apache.xerces.validators.datatype.InvalidDatatypeFacetException,8,4,0,17,12,0,16,1,8,0.285714,64,1,0,0.818182,0.4375,0,0,6.75,0.5,0
xerces,1.2.0,org.apache.xerces.dom.RangeExceptionImpl,1,5,0,1,2,0,1,0,1,2,6,0,0,1,1,0,0,5,0,1
xerces,1.2.0,org.w3c.dom.html.HTMLIFrameElement,20,1,0,0,20,190,0,0,20,2,20,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.apache.xerces.framework.XMLDTDScanner,70,1,0,17,192,1069,1,16,22,0.92296,7218,1,15,0,0.148033,0,0,101.02857,1.042857,0
xerces,1.2.0,org.apache.html.dom.HTMLDocumentImpl,34,3,0,59,83,541,55,9,29,0.969697,1017,0.8,5,0.733333,0.284848,2,4,28.617647,2.205882,0
xerces,1.2.0,org.apache.html.dom.HTMLQuoteElementImpl,3,4,0,2,6,3,0,2,3,2,17,0,0,0.979167,0.666667,0,0,4.666666,0.666667,0
xerces,1.2.0,org.apache.xerces.validators.datatype.DatatypeValidatorFactoryImpl,11,1,0,23,48,33,5,18,5,0.76,849,0.6,1,0,0.2125,0,0,75.72727,1.090909,0
xerces,1.2.0,org.w3c.dom.html.HTMLDivElement,2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.apache.html.dom.HTMLInputElementImpl,38,4,0,3,49,703,0,3,38,2,229,0,0,0.717557,0.294737,1,3,5.026316,1.078947,0
xerces,1.2.0,org.apache.xerces.readers.XMLEntityHandler$DTDHandler,14,1,0,1,14,91,1,0,14,2,14,0,0,0,0.416667,0,0,0,1,0
xerces,1.2.0,org.apache.xerces.utils.regex.Op,24,1,6,10,39,234,7,9,0,1.023551,268,0,1,0,0.195652,0,0,9.166667,0.958333,0
xerces,1.2.0,org.apache.html.dom.HTMLTableElementImpl,36,4,0,6,58,630,1,6,35,1,471,1,2,0.728682,0.214286,0,0,12.027778,2,0
xerces,1.2.0,org.apache.xerces.validators.common.XMLValidator$1,4,1,0,2,5,4,1,2,3,0.833333,22,1,1,0,0.5,0,0,4,0.75,0
xerces,1.2.0,org.apache.xerces.validators.common.XMLValidator$3,4,1,0,2,5,6,1,2,3,1,18,1,1,0,0.5,0,0,3.25,0.75,0
xerces,1.2.0,org.apache.html.dom.HTMLHeadElementImpl,3,4,0,2,6,3,1,2,3,2,17,0,0,0.979167,0.666667,0,0,4.666666,0.666667,0
xerces,1.2.0,org.apache.html.dom.HTMLLIElementImpl,5,4,0,2,10,10,0,2,5,2,31,0,0,0.959184,0.45,1,2,5.2,0.8,0
xerces,1.2.0,org.apache.wml.dom.WMLBElementImpl,7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818,0.571429,1,6,4.571429,0.857143,0
xerces,1.2.0,org.apache.wml.WMLEmElement,2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.apache.xerces.utils.regex.Op$ChildOp,3,2,1,3,4,1,3,1,0,0.5,15,0,1,0.916667,0.555556,0,0,3.666667,0.666667,0
xerces,1.2.0,org.xml.sax.XMLFilter,2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.apache.xerces.dom.DeferredElementNSImpl,4,4,0,6,20,0,1,6,1,0.666667,103,0.5,0,0.962025,0.5,3,11,24.25,1.5,0
xerces,1.2.0,org.apache.html.dom.HTMLBuilder,11,1,0,5,37,0,0,5,11,0.716667,332,1,3,0,0.318182,0,0,28.636364,0.909091,0
xerces,1.2.0,org.apache.xerces.domx.XGrammarWriter,46,1,0,4,111,683,0,4,27,0.838889,2103,1,2,0,0.137778,0,0,44.54348,4.043478,0
xerces,1.2.0,org.apache.xerces.parsers.SAXParser,48,2,1,10,122,568,2,8,41,0.902128,1384,1,6,0.737143,0.141337,2,9,27.625,1.0625,1
xerces,1.2.0,org.apache.xerces.utils.XMLCharacterProperties,10,1,0,10,13,5,10,0,8,0.908497,7825,0.176471,0,0,0.25,0,0,779.8,4.7,0
xerces,1.2.0,org.apache.html.dom.HTMLOptGroupElementImpl,5,4,0,2,11,10,0,2,5,2,30,0,0,0.959184,0.45,0,0,5,0.8,0
xerces,1.2.0,org.apache.xml.serialize.Encodings,5,1,0,2,10,4,1,1,0,0.875,185,0.5,1,0,0.333333,0,0,35.6,1,0
xerces,1.2.0,org.apache.xerces.utils.regex.RangeToken,18,2,0,6,35,0,6,1,1,0.680672,2128,0.142857,1,0.734375,0.361111,1,7,116.833336,8,0
xerces,1.2.0,org.apache.xerces.framework.Version,3,1,0,0,5,1,0,0,2,0.5,14,0,0,0,0.5,0,0,3.333333,0.333333,4
xerces,1.2.0,org.w3c.dom.NodeList,2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,2
xerces,1.2.0,org.apache.html.dom.HTMLDirectoryElementImpl,3,4,0,2,6,3,0,2,3,2,17,0,0,0.979167,0.5,0,0,4.666666,0.666667,0
xerces,1.2.0,org.apache.xerces.dom.DeferredDocumentImpl$IntVector,6,1,0,1,8,3,1,0,4,0.6,74,1,0,0,0.75,0,0,11,1.166667,0
xerces,1.2.0,org.apache.xerces.validators.datatype.NOTATIONDatatypeValidator,8,2,0,5,15,26,1,4,7,0.785714,56,1,1,0.4,0.285714,0,0,5.75,0.75,0
xerces,1.2.0,org.w3c.dom.Document,17,1,0,0,17,136,0,0,17,2,17,0,0,0,0.455882,0,0,0,1,2
xerces,1.2.0,org.apache.xerces.readers.UCSReader,31,2,0,15,60,0,1,14,24,0.813725,2556,0.647059,3,0.194444,0.188889,1,4,80.90323,1.258064,0
xerces,1.2.0,org.w3c.dom.html.HTMLBRElement,2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.apache.xerces.validators.common.InsertableElementsInfo,1,1,0,6,2,0,5,1,1,2,12,0,2,0,1,0,0,3,0,0
xerces,1.2.0,org.apache.xerces.utils.StringHasher,5,1,0,6,7,10,6,0,5,2,107,0,0,0,0.35,0,0,20.4,1.8,0
xerces,1.2.0,org.apache.html.dom.HTMLDListElementImpl,3,4,0,2,6,3,0,2,3,2,17,0,0,0.979167,0.5,0,0,4.666666,0.666667,0
xerces,1.2.0,org.w3c.dom.html.HTMLMenuElement,2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.xml.sax.SAXException,6,3,3,0,10,0,0,0,6,0,54,1,0,0.85,0.555556,1,2,7.833334,1,0
xerces,1.2.0,org.w3c.dom.html.HTMLParagraphElement,2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.apache.html.dom.CollectionIndex,4,1,0,1,5,0,1,0,0,0,28,1,0,0,0.625,0,0,5.75,1,0
xerces,1.2.0,org.apache.xerces.domx.XGrammarWriter$OutputFormat,6,1,0,1,8,1,1,0,4,0.6,63,0.333333,2,0,0.466667,1,1,9,1.5,0
xerces,1.2.0,org.apache.xerces.validators.datatype.BinaryDatatypeValidator,7,2,0,7,27,15,1,6,6,0.740741,393,1,1,0.444444,0.333333,1,1,53.857143,0.714286,0
xerces,1.2.0,org.apache.xerces.validators.common.Grammar,38,1,2,28,77,569,9,19,13,0.900901,2197,1,9,0,0.152632,0,0,55.94737,1.973684,0
xerces,1.2.0,org.apache.xerces.utils.Hash2intTable,3,1,0,1,5,0,1,0,3,1,224,1,0,0,0.833333,0,0,72.666664,4.666666,0
xerces,1.2.0,org.w3c.dom.Entity,3,1,0,0,3,3,0,0,3,2,3,0,0,0,1,0,0,0,1,2
xerces,1.2.0,org.apache.xml.serialize.Encodings$EncodingInfo,1,1,0,1,2,0,1,0,0,2,16,0,0,0,1,0,0,12,0,0
xerces,1.2.0,org.apache.wml.WMLAccessElement,4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.apache.xerces.validators.datatype.DatatypeValidator,3,1,0,26,3,3,25,1,3,1.5,17,0,0,0,0.666667,0,0,0,1,0
xerces,1.2.0,org.apache.xerces.parsers.DOMParser,63,2,3,27,225,793,7,20,42,0.87208,5680,0.896552,6,0.678947,0.152074,2,11,88.69841,1.698413,0
xerces,1.2.0,org.apache.wml.dom.WMLOptgroupElementImpl,9,4,0,3,12,36,0,3,9,2,50,0,0,0.911111,0.555556,1,6,4.555555,0.888889,0
xerces,1.2.0,org.apache.html.dom.HTMLOptionElementImpl,15,4,0,3,38,105,1,2,15,2,195,0,0,0.87037,0.32,1,1,12,1.733333,0
xerces,1.2.0,org.apache.xerces.readers.DefaultEntityHandler$EventHandler,6,1,0,3,6,15,2,1,6,2,6,0,0,0,0.5,0,0,0,1,0
xerces,1.2.0,org.apache.xerces.validators.datatype.StateMessageDatatype,3,1,0,7,3,3,7,0,3,2,3,0,0,0,0.666667,0,0,0,1,0
xerces,1.2.0,org.apache.wml.dom.WMLTimerElementImpl,9,4,0,3,12,36,0,3,9,2,50,0,0,0.911111,0.555556,1,5,4.555555,0.888889,0
xerces,1.2.0,org.apache.xerces.dom.EntityReferenceImpl,10,4,1,6,29,43,3,4,9,0.944444,115,0.5,0,0.890244,0.325,1,6,10.3,1.5,0
xerces,1.2.0,org.apache.xerces.utils.HexBin,7,1,0,1,9,13,1,0,4,0.875,208,1,0,0,0.25,0,0,28.142857,1.571428,1
xerces,1.2.0,org.apache.wml.dom.WMLDOMImplementationImpl,4,2,0,4,8,4,0,4,3,0.666667,31,0,1,0.666667,0.444444,0,0,6.5,0.5,0
xerces,1.2.0,org.apache.wml.dom.WMLIElementImpl,7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818,0.571429,1,6,4.571429,0.857143,0
xerces,1.2.0,org.apache.html.dom.HTMLAnchorElementImpl,27,4,0,2,35,351,0,2,27,2,171,0,0,0.783333,0.37963,0,0,5.333334,1.111111,0
xerces,1.2.0,org.apache.xerces.dom.events.EventImpl,11,1,1,3,13,35,3,0,11,0.9,87,0.1,2,0,0.393939,0,0,6,0.909091,1
xerces,1.2.0,org.apache.html.dom.HTMLHRElementImpl,9,4,0,2,15,36,0,2,9,2,52,0,0,0.921569,0.416667,0,0,4.777778,0.888889,0
xerces,1.2.0,org.apache.xerces.validators.datatype.DatatypeMessageProvider,5,1,0,10,14,0,9,1,4,1.166667,201,0.083333,0,0,0.5,0,0,34.4,2.2,0
xerces,1.2.0,org.w3c.dom.html.HTMLLegendElement,5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.7,0,0,0,1,0
xerces,1.2.0,org.apache.wml.WMLAElement,8,1,0,2,8,28,1,1,8,2,8,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.apache.html.dom.HTMLSelectElementImpl,22,4,0,5,39,231,0,5,22,0.952381,179,1,1,0.817391,0.25,1,1,7.090909,1.227273,0
xerces,1.2.0,org.xml.sax.DocumentHandler,8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.354167,0,0,0,1,0
xerces,1.2.0,org.apache.xerces.dom.DeferredNode,1,1,0,16,1,0,16,0,1,2,1,0,0,0,1,0,0,0,1,0
xerces,1.2.0,javax.xml.parsers.ParserConfigurationException,2,3,0,0,4,1,0,0,2,2,9,0,0,1,0.75,0,0,3.5,0,1
xerces,1.2.0,org.apache.html.dom.HTMLFormElementImpl,17,4,0,3,23,136,0,3,17,0.9375,98,1,1,0.854545,0.490196,0,0,4.705883,1,0
xerces,1.2.0,org.apache.html.dom.HTMLMetaElementImpl,9,4,0,2,12,36,0,2,9,2,50,0,0,0.921569,0.555556,0,0,4.555555,0.888889,0
xerces,1.2.0,org.apache.xerces.validators.common.CMException,2,3,0,11,3,0,11,0,2,1,13,0.5,0,0.944444,0.75,0,0,4.5,0.5,0
xerces,1.2.0,org.w3c.dom.html.HTMLDocument,19,1,0,0,19,171,0,0,19,2,19,0,0,0,0.438597,0,0,0,1,0
xerces,1.2.0,org.w3c.dom.html.HTMLFrameElement,16,1,0,0,16,120,0,0,16,2,16,0,0,0,0.5,0,0,0,1,0
xerces,1.2.0,javax.xml.parsers.DocumentBuilderFactory,8,1,1,0,16,14,0,0,6,0.785714,117,1,0,0,0.571429,0,0,13.125,0.75,1
xerces,1.2.0,org.apache.xerces.dom.ElementDefinitionImpl,5,4,1,7,13,2,4,4,5,0.833333,52,0.666667,1,0.951807,0.4,2,6,8.8,1.2,0
xerces,1.2.0,org.apache.wml.WMLBigElement,2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.apache.wml.dom.WMLStrongElementImpl,7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818,0.571429,1,6,4.571429,0.857143,0
xerces,1.2.0,org.apache.xerces.validators.schema.TraverseSchema$2,3,3,0,2,4,3,1,2,2,1,12,1,1,0.989189,0.583333,1,1,2.666667,0.666667,0
xerces,1.2.0,org.w3c.dom.traversal.DocumentTraversal,2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,2
xerces,1.2.0,org.apache.xerces.validators.common.XMLValidator$AttributeValidator,1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,0
xerces,1.2.0,org.apache.xerces.readers.DefaultReaderFactory,9,1,0,11,26,16,1,10,9,0.875,191,1,0,0,0.333333,0,0,19.666666,1,0
xerces,1.2.0,org.apache.wml.WMLIElement,2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.apache.wml.dom.WMLHeadElementImpl,5,4,0,3,8,10,0,3,5,2,28,0,0,0.953488,0.6,1,4,4.6,0.8,0
xerces,1.2.0,org.apache.xerces.validators.common.CMStateSet,10,1,0,7,16,0,6,1,1,0.066667,471,0,0,0,0.566667,0,0,45.6,2.8,0
xerces,1.2.0,javax.xml.parsers.FactoryConfigurationError,5,3,0,0,6,8,0,0,5,0,34,1,0,0.944444,0.6,0,0,5.6,0.2,1
xerces,1.2.0,org.apache.xerces.utils.regex.Op$CharOp,2,2,0,2,3,0,2,1,0,0,13,0,0,0.956522,0.75,0,0,5,0.5,0
xerces,1.2.0,org.apache.html.dom.NameNodeListImpl,2,2,0,4,10,1,1,3,1,2,76,0,0,0.75,0.625,2,2,37,5.5,0
xerces,1.2.0,org.w3c.dom.CDATASection,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
xerces,1.2.0,org.apache.xerces.utils.SymbolCache,6,1,0,2,11,0,2,0,6,0.844444,608,0,0,0,0.458333,0,0,98.833336,2.5,0
xerces,1.2.0,org.w3c.dom.DocumentFragment,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
xerces,1.2.0,org.apache.wml.dom.WMLMetaElementImpl,15,4,0,3,20,105,0,3,15,2,84,0,0,0.854167,0.4,1,4,4.6,0.933333,0
xerces,1.2.0,org.apache.wml.dom.WMLDocumentImpl,4,3,0,39,23,4,37,3,2,0.982906,580,0.051282,0,0.977778,0.555556,1,1,134.25,0.5,0
xerces,1.2.0,org.apache.wml.WMLTimerElement,4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.apache.wml.dom.WMLWmlElementImpl,7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818,0.571429,1,6,4.571429,0.857143,0
xerces,1.2.0,org.apache.xerces.validators.datatype.URIReferenceDatatypeValidator,7,2,0,8,30,17,1,7,6,0.740741,608,1,2,0.444444,0.333333,0,0,84.57143,0.714286,0
xerces,1.2.0,org.apache.xerces.framework.XMLErrorReporter,2,1,0,22,2,1,22,0,2,2,5,0,0,0,0.6,0,0,0,1,0
xerces,1.2.0,org.w3c.dom.Node,25,1,0,0,25,300,0,0,25,1.041667,37,0,0,0,0.33,0,0,0,1,2
xerces,1.2.0,javax.xml.parsers.SAXParser,8,1,1,0,27,28,0,0,7,2,128,0,0,0,0.333333,0,0,15,0.875,1
xerces,1.2.0,org.apache.xerces.validators.common.XMLElementDecl,6,1,0,8,12,3,6,2,6,0.763636,90,0,2,0,0.5,1,1,12.166667,0.666667,0
xerces,1.2.0,org.apache.xerces.msg.SchemaMessages,3,3,0,0,4,1,0,0,2,0.5,325,0,0,0.974359,1,0,0,107,0.333333,0
xerces,1.2.0,org.apache.html.dom.HTMLMapElementImpl,4,4,0,3,8,6,0,3,4,1,32,1,1,0.969072,0.583333,0,0,6.75,1,0
xerces,1.2.0,org.apache.wml.dom.WMLElementImpl,11,3,35,39,20,55,36,4,7,2,93,0,0,0.878049,0.436364,2,3,7.454546,1.272727,0
xerces,1.2.0,org.apache.xerces.jaxp.DocumentBuilderImpl,8,2,0,3,22,0,1,2,6,0.619048,109,1,1,0.7,0.3,1,1,12.25,0.75,0
xerces,1.2.0,org.w3c.dom.Attr,5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.6,0,0,0,1,2
xerces,1.2.0,org.apache.xerces.framework.XMLContentSpec,12,1,0,9,19,24,8,2,11,0.924242,855,0,0,0,0.291667,1,1,68.75,5.083334,0
xerces,1.2.0,org.apache.xerces.dom.events.MutationEventImpl,6,2,0,7,8,0,6,1,6,0.981818,62,0,1,0.642857,0.375,0,0,7.5,0.833333,2
xerces,1.2.0,org.apache.xerces.dom.ChildAndParentNode,25,3,3,13,67,34,3,11,14,0.638889,1120,0.833333,3,0.684932,0.205,2,22,43.56,2.28,2
xerces,1.2.0,org.xml.sax.ext.DeclHandler,4,1,0,0,4,6,0,0,4,2,4,0,0,0,1,0,0,0,1,1
xerces,1.2.0,org.xml.sax.helpers.ParserFactory,3,1,0,0,8,3,0,0,2,2,25,0,0,0,0.333333,0,0,7.333334,0.666667,0
xerces,1.2.0,org.apache.xerces.readers.StringReader,30,2,0,11,64,0,1,10,22,0.522988,2599,0.833333,3,0.2,0.201149,1,2,85.23333,1.3,0
xerces,1.2.0,org.w3c.dom.html.HTMLBaseFontElement,6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.75,0,0,0,1,0
xerces,1.2.0,org.apache.wml.dom.WMLBigElementImpl,7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818,0.571429,1,6,4.571429,0.857143,0
xerces,1.2.0,org.apache.xerces.readers.XMLEntityReader,9,1,6,10,12,0,6,4,5,0.65,183,1,3,0,0.466667,0,0,18.222221,0.888889,0
xerces,1.2.0,org.apache.xerces.jaxp.SAXParserImpl,5,2,0,2,13,0,1,1,3,0.5,81,1,1,0.863636,0.6,1,1,14.6,0.6,1
xerces,1.2.0,org.w3c.dom.events.EventListener,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,2
